SHOP_WEEK,SHOP_DATE,SHOP_WEEKDAY,SHOP_HOUR,QUANTITY,SPEND,PROD_CODE,PROD_CODE_10,PROD_CODE_20,PROD_CODE_30,PROD_CODE_40,CUST_CODE,CUST_PRICE_SENSITIVITY,CUST_LIFESTAGE,BASKET_ID,BASKET_SIZE,BASKET_PRICE_SENSITIVITY,BASKET_TYPE,BASKET_DOMINANT_MISSION,STORE_CODE,STORE_FORMAT,STORE_REGION
200626,20060826,7,09,1,0.51,PRD0900979,CL00134,DEP00047,G00013,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,2.35,PRD0901609,CL00157,DEP00053,G00016,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,1.51,PRD0901707,CL00140,DEP00049,G00014,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.37,PRD0901835,CL00123,DEP00044,G00012,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,3.04,PRD0901948,CL00023,DEP00008,G00004,D00002,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.43,PRD0902666,CL00199,DEP00067,G00021,D00005,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.95,PRD0902901,CL00200,DEP00067,G00021,D00005,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.73,PRD0903052,CL00031,DEP00008,G00004,D00002,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,1.25,PRD0903417,CL00142,DEP00050,G00014,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,2.01,PRD0903442,CL00140,DEP00049,G00014,D00003,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.75,PRD0903788,CL00001,DEP00001,G00001,D00001,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.64,PRD0904223,CL00078,DEP00022,G00007,D00002,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,3.74,PRD0902950,CL00198,DEP00067,G00021,D00005,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060826,7,09,1,0.62,PRD0901670,CL00198,DEP00067,G00021,D00005,,,,994102000012127,L,MM,Full Shop,Mixed,STORE01794,LS,W01
200626,20060825,6,10,1,0.32,PRD0903090,CL00218,DEP00073,G00023,D00005,CUST0000793450,MM,YF,994102000659087,M,MM,Small Shop,Mixed,STORE01798,MS,S03
200626,20060825,6,10,1,0.55,PRD0903396,CL00164,DEP00055,G00016,D00003,CUST0000793450,MM,YF,994102000659087,M,MM,Small Shop,Mixed,STORE01798,MS,S03
200626,20060825,6,10,1,2.51,PRD0904766,CL00079,DEP00022,G00007,D00002,CUST0000793450,MM,YF,994102000659087,M,MM,Small Shop,Mixed,STORE01798,MS,S03
200626,20060827,1,13,1,1.11,PRD0900533,CL00157,DEP00053,G00016,D00003,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,1,0.38,PRD0900834,CL00073,DEP00021,G00007,D00002,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,1,1.83,PRD0901056,CL00020,DEP00005,G00003,D00001,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,3,1.23,PRD0901295,CL00163,DEP00055,G00016,D00003,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,1,1.7,PRD0901745,CL00020,DEP00005,G00003,D00001,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,1,0.92,PRD0902819,CL00218,DEP00073,G00023,D00005,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,1,0.39,PRD0902868,CL00163,DEP00055,G00016,D00003,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060827,1,13,3,2.91,PRD0903157,CL00079,DEP00022,G00007,D00002,,,,994102000007350,L,LA,Top Up,Mixed,STORE01799,MS,N01
200626,20060823,4,08,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000078620,LA,OA,994102000213247,S,XX,XX,XX,STORE01799,MS,N01
200626,20060827,1,15,1,1.35,PRD0900904,CL00249,DEP00089,G00030,D00009,CUST0000771840,UM,OT,994102000645675,S,MM,Small Shop,Grocery,STORE01812,LS,N01
200626,20060827,1,15,1,0.65,PRD0903327,CL00249,DEP00089,G00030,D00009,CUST0000771840,UM,OT,994102000645675,S,MM,Small Shop,Grocery,STORE01812,LS,N01
200626,20060821,2,14,1,1.31,PRD0903638,CL00207,DEP00069,G00022,D00005,CUST0000798192,UM,YF,994102000662100,S,MM,Small Shop,Nonfood,STORE01812,LS,N01
200626,20060827,1,09,1,0.39,PRD0904557,CL00154,DEP00052,G00015,D00003,CUST0000795597,UM,OT,994102000660431,S,MM,Small Shop,Fresh,STORE01812,LS,N01
200626,20060827,1,09,1,1.67,PRD0904828,CL00067,DEP00019,G00007,D00002,CUST0000795597,UM,OT,994102000660431,S,MM,Small Shop,Fresh,STORE01812,LS,N01
200626,20060824,5,14,3,6.57,PRD0900777,CL00098,DEP00031,G00008,D00002,CUST0000362096,MM,,994102000390223,M,MM,Small Shop,Fresh,STORE01813,LS,N03
200626,20060826,7,17,1,0.76,PRD0901166,CL00205,DEP00069,G00022,D00005,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060827,1,20,3,1.5,PRD0902963,CL00164,DEP00055,G00016,D00003,CUST0000447845,LA,OT,994102000443120,M,MM,Small Shop,Grocery,STORE01819,LS,W03
200626,20060826,7,17,1,0.41,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,1,PRD0903845,CL00079,DEP00022,G00007,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,1.03,PRD0904174,CL00042,DEP00011,G00004,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,3.12,PRD0904333,CL00085,DEP00024,G00007,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,3,4.29,PRD0904434,CL00151,DEP00052,G00015,D00003,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,3.52,PRD0904584,CL00086,DEP00024,G00007,D00002,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,1.37,PRD0904821,CL00140,DEP00049,G00014,D00003,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060826,7,17,1,0.49,PRD0904896,CL00003,DEP00002,G00001,D00001,CUST0000635274,UM,OT,994102000560556,L,UM,Top Up,Mixed,STORE01819,LS,W03
200626,20060825,6,13,1,0.95,PRD0903362,CL00001,DEP00001,G00001,D00001,CUST0000566237,MM,,994102000517038,M,MM,Small Shop,Fresh,STORE01827,LS,N03
200626,20060825,6,13,1,1.25,PRD0904945,CL00001,DEP00001,G00001,D00001,CUST0000566237,MM,,994102000517038,M,MM,Small Shop,Fresh,STORE01827,LS,N03
200626,20060825,6,13,1,0.01,PRD0903678,CL00222,DEP00076,G00023,D00005,CUST0000566237,MM,,994102000517038,M,MM,Small Shop,Fresh,STORE01827,LS,N03
200626,20060827,1,11,1,0.67,PRD0903588,CL00218,DEP00073,G00023,D00005,CUST0000895307,MM,YF,994102000723069,S,MM,Small Shop,Nonfood,STORE01832,MS,S02
200626,20060824,5,18,1,0.34,PRD0900302,CL00037,DEP00010,G00004,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,3,1.92,PRD0900621,CL00074,DEP00021,G00007,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,2.69,PRD0900825,CL00061,DEP00018,G00006,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,0.86,PRD0901887,CL00063,DEP00019,G00007,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,0.76,PRD0902053,CL00089,DEP00025,G00008,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,2.91,PRD0902568,CL00058,DEP00016,G00006,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.66,PRD0902699,CL00070,DEP00020,G00007,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.01,PRD0903047,CL00092,DEP00027,G00008,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,0.67,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060822,3,15,1,1.16,PRD0903199,CL00076,DEP00022,G00007,D00002,CUST0000593967,MM,YA,994102000534214,M,LA,Small Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,0.89,PRD0903228,CL00138,DEP00048,G00013,D00003,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.93,PRD0903867,CL00023,DEP00008,G00004,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.36,PRD0903994,CL00157,DEP00053,G00016,D00003,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,0.33,PRD0904269,CL00103,DEP00035,G00010,D00003,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060822,3,15,1,0.93,PRD0904281,CL00045,DEP00011,G00004,D00002,CUST0000593967,MM,YA,994102000534214,M,LA,Small Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.21,PRD0904409,CL00073,DEP00021,G00007,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060822,3,15,1,0.8,PRD0904781,CL00063,DEP00019,G00007,D00002,CUST0000593967,MM,YA,994102000534214,M,LA,Small Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.79,PRD0902596,CL00140,DEP00049,G00014,D00003,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060822,3,15,1,1.24,PRD0900162,CL00079,DEP00022,G00007,D00002,CUST0000593967,MM,YA,994102000534214,M,LA,Small Shop,Fresh,STORE01847,LS,W01
200626,20060824,5,18,1,1.25,PRD0903627,CL00079,DEP00022,G00007,D00002,CUST0000892055,LA,YF,994102000720905,L,LA,Full Shop,Fresh,STORE01847,LS,W01
200626,20060823,4,12,1,0.29,PRD0900631,CL00006,DEP00002,G00001,D00001,CUST0000492924,LA,OA,994102000471285,S,LA,Small Shop,Fresh,STORE01854,LS,W03
200626,20060823,4,15,3,5.19,PRD0901294,CL00033,DEP00008,G00004,D00002,,,,994102000029283,L,UM,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,4,1.08,PRD0901608,CL00153,DEP00052,G00015,D00003,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,1,0.48,PRD0901730,CL00203,DEP00068,G00022,D00005,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,1,1.74,PRD0902103,CL00067,DEP00019,G00007,D00002,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060823,4,15,4,6.52,PRD0902772,CL00006,DEP00002,G00001,D00001,,,,994102000029283,L,UM,Top Up,Mixed,STORE01854,LS,W03
200626,20060823,4,15,4,12.08,PRD0902838,CL00152,DEP00052,G00015,D00003,,,,994102000029283,L,UM,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,1,0.46,PRD0903322,CL00203,DEP00068,G00022,D00005,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060823,4,15,1,0.4,PRD0904480,CL00103,DEP00035,G00010,D00003,,,,994102000029283,L,UM,Top Up,Mixed,STORE01854,LS,W03
200626,20060823,4,15,4,8.44,PRD0904669,CL00207,DEP00069,G00022,D00005,,,,994102000029283,L,UM,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,1,1.17,PRD0904733,CL00067,DEP00019,G00007,D00002,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060824,5,15,1,0.52,PRD0904901,CL00092,DEP00027,G00008,D00002,CUST0000275071,LA,,994102000335822,M,LA,Top Up,Mixed,STORE01854,LS,W03
200626,20060821,2,11,1,0.21,PRD0900594,CL00015,DEP00004,G00003,D00001,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,3,1.23,PRD0900663,CL00103,DEP00035,G00010,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060827,1,16,1,1.16,PRD0900826,CL00076,DEP00022,G00007,D00002,CUST0000971131,MM,OT,994102000770873,M,LA,Top Up,Fresh,STORE01855,MS,E03
200626,20060821,2,11,1,0.01,PRD0900841,CL00212,DEP00070,G00022,D00005,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,0.51,PRD0900944,CL00104,DEP00036,G00010,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060827,1,16,1,1.97,PRD0901056,CL00020,DEP00005,G00003,D00001,CUST0000971131,MM,OT,994102000770873,M,LA,Top Up,Fresh,STORE01855,MS,E03
200626,20060821,2,11,1,0.72,PRD0901228,CL00078,DEP00022,G00007,D00002,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,0.51,PRD0901589,CL00157,DEP00053,G00016,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,0.78,PRD0902221,CL00155,DEP00053,G00016,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,0.19,PRD0902537,CL00015,DEP00004,G00003,D00001,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060827,1,16,1,0.64,PRD0902691,CL00159,DEP00054,G00016,D00003,CUST0000971131,MM,OT,994102000770873,M,LA,Top Up,Fresh,STORE01855,MS,E03
200626,20060821,2,11,3,1.29,PRD0902779,CL00101,DEP00034,G00010,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,1.59,PRD0903003,CL00140,DEP00049,G00014,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,3.85,PRD0903082,CL00050,DEP00013,G00005,D00002,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,1.1,PRD0903860,CL00161,DEP00054,G00016,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060827,1,16,3,2.88,PRD0904110,CL00007,DEP00003,G00002,D00001,CUST0000971131,MM,OT,994102000770873,M,LA,Top Up,Fresh,STORE01855,MS,E03
200626,20060821,2,11,1,0.86,PRD0904208,CL00159,DEP00054,G00016,D00003,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060821,2,11,1,3.21,PRD0902748,CL00201,DEP00067,G00021,D00005,CUST0000194553,MM,YF,994102000285517,L,LA,Full Shop,Mixed,STORE01855,MS,E03
200626,20060827,1,19,1,0.95,PRD0900105,CL00152,DEP00052,G00015,D00003,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.98,PRD0900121,CL00063,DEP00019,G00007,D00002,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,1.75,PRD0900500,CL00130,DEP00047,G00013,D00003,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,2.98,PRD0901240,CL00010,DEP00003,G00002,D00001,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,20,1,5.77,PRD0901292,CL00052,DEP00013,G00005,D00002,CUST0000242328,MM,OT,994102000315616,S,MM,Small Shop,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.55,PRD0901394,CL00113,DEP00040,G00011,D00003,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,1.78,PRD0901704,CL00096,DEP00030,G00008,D00002,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.69,PRD0901798,CL00017,DEP00005,G00003,D00001,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.46,PRD0903586,CL00068,DEP00019,G00007,D00002,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,20,1,0.78,PRD0903876,CL00041,DEP00011,G00004,D00002,CUST0000242328,MM,OT,994102000315616,S,MM,Small Shop,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.51,PRD0904066,CL00049,DEP00012,G00004,D00002,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,0.45,PRD0904379,CL00003,DEP00002,G00001,D00001,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060827,1,19,1,2.09,PRD0904962,CL00078,DEP00022,G00007,D00002,CUST0000837347,MM,OA,994102000686506,L,MM,Top Up,Fresh,STORE01859,LS,N02
200626,20060821,2,16,3,2.73,PRD0904246,CL00079,DEP00022,G00007,D00002,CUST0000145323,LA,YF,994102000254976,M,MM,Small Shop,Fresh,STORE01864,LS,E03
200626,20060821,2,20,1,1.39,PRD0900093,CL00020,DEP00005,G00003,D00001,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,0.24,PRD0900716,CL00153,DEP00052,G00015,D00003,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,2.36,PRD0900909,CL00072,DEP00021,G00007,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,2,PRD0901265,CL00030,DEP00008,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,2.07,PRD0901293,CL00220,DEP00074,G00023,D00005,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.4,PRD0901383,CL00044,DEP00011,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060826,7,14,3,4.77,PRD0901436,CL00160,DEP00054,G00016,D00003,CUST0000304207,MM,YF,994102000353867,M,MM,Small Shop,Grocery,STORE01867,LS,E03
200626,20060821,2,20,7,6.16,PRD0901475,CL00146,DEP00051,G00015,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.94,PRD0901514,CL00145,DEP00051,G00015,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.93,PRD0901549,CL00034,DEP00009,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.83,PRD0901705,CL00139,DEP00048,G00013,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,1.07,PRD0901783,CL00075,DEP00022,G00007,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,6.38,PRD0902061,CL00062,DEP00018,G00006,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.4,PRD0902292,CL00148,DEP00052,G00015,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.81,PRD0902304,CL00129,DEP00046,G00013,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,3.04,PRD0902514,CL00124,DEP00044,G00012,D00003,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.79,PRD0902551,CL00138,DEP00048,G00013,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,0.97,PRD0902700,CL00042,DEP00011,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.82,PRD0902749,CL00126,DEP00046,G00013,D00003,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,2.63,PRD0902813,CL00043,DEP00011,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.56,PRD0902898,CL00037,DEP00010,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,0.55,PRD0903052,CL00031,DEP00008,G00004,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,0.91,PRD0903269,CL00064,DEP00019,G00007,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,2.34,PRD0903415,CL00025,DEP00008,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,1.64,PRD0903644,CL00023,DEP00008,G00004,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060825,6,19,3,4.41,PRD0903823,CL00140,DEP00049,G00014,D00003,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,2.03,PRD0903917,CL00123,DEP00044,G00012,D00003,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,3,7.47,PRD0904250,CL00045,DEP00011,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.15,PRD0904298,CL00036,DEP00009,G00004,D00002,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,1.54,PRD0904358,CL00063,DEP00019,G00007,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,1.2,PRD0904502,CL00079,DEP00022,G00007,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,0.16,PRD0904665,CL00153,DEP00052,G00015,D00003,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060821,2,20,1,1.47,PRD0902993,CL00002,DEP00001,G00001,D00001,CUST0000451028,UM,,994102000445102,L,UM,Full Shop,Mixed,STORE01867,LS,E03
200626,20060825,6,19,1,1.14,PRD0903086,CL00038,DEP00010,G00004,D00002,CUST0000102508,MM,YA,994102000228217,L,LA,Top Up,Mixed,STORE01867,LS,E03
200626,20060826,7,18,1,1.24,PRD0900285,CL00215,DEP00071,G00022,D00005,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,0.76,PRD0900348,CL00065,DEP00019,G00007,D00002,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,3,0.87,PRD0900360,CL00140,DEP00049,G00014,D00003,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,3,2.25,PRD0900447,CL00140,DEP00049,G00014,D00003,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,1.24,PRD0900567,CL00138,DEP00048,G00013,D00003,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,0.65,PRD0900719,CL00049,DEP00012,G00004,D00002,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,0.09,PRD0900818,CL00148,DEP00052,G00015,D00003,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,1.22,PRD0900930,CL00008,DEP00003,G00002,D00001,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,3,0.69,PRD0901004,CL00151,DEP00052,G00015,D00003,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,1.39,PRD0901265,CL00030,DEP00008,G00004,D00002,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,0.53,PRD0901667,CL00073,DEP00021,G00007,D00002,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
200626,20060826,7,18,1,2.96,PRD0901855,CL00229,DEP00081,G00027,D00008,,,,994102000088183,L,LA,Full Shop,Mixed,STORE01891,LS,W03
